[ Wed Apr 27 16:14:54 2016 ]=>  Parsa  copier  blacklife  Nort [105831687] added SuperGroup
 
[ Wed Apr 27 16:14:58 2016 ]=>  Parsa  copier  blacklife  Nort [105831687] requested SuperGroup ID
 
[ Wed Apr 27 16:15:05 2016 ]=>  Parsa  copier  blacklife  Nort [105831687] requested SuperGroup settings 
 
[ Wed Apr 27 16:15:16 2016 ]=>  Parsa  copier  blacklife  Nort [105831687] locked link posting 
 
[ Mon May 30 12:45:59 2016 ]=>  🇲م🇮ی🇹ت🇷ر🇦ا @javadjjonn99 [203813158] kicked for #spam
 
[ Mon May 30 13:03:31 2016 ]=>  ☆Yasin☆ @yasin_sd2 [215060224] kicked for #spam
 
[ Mon May 30 13:03:31 2016 ]=>  ☆Yasin☆ @yasin_sd2 [215060224] kicked for #spam
 
[ Mon May 30 13:03:31 2016 ]=>  ☆Yasin☆ @yasin_sd2 [215060224] kicked for #spam
 
[ Mon May 30 15:12:30 2016 ]=>  یـــــــــــــــاهـــــــیـــــشکــــــــی.یـــــا.تـــــــو [233000443] joined and Service Msg deleted (#spam name)
 
[ Mon May 30 17:41:33 2016 ]=>  💀❤️مٍٍٍٍٍٍٍٍٍٍٍٍٍٍــخٍٍٍٍٍـاٍٍٍٍٍٍٍطًًٍٍٍٍبٍٍٍ✓خٍٍٍٍٍاٍٍصًٍٍٍٍٍٍٍ❤️💀 [128733379] joined and Service Msg deleted (#spam name)
 
[ Mon May 30 18:26:33 2016 ]=>  :-):-(:-):-( :-(:-):-(:-):-(:-):-(:-):-(:-):-(:-):-):-(:-):-):-(:-):-(:-(:-):-(:-(:-(:-):-( [207735795] joined and Service Msg deleted (#spam name)
 
[ Mon May 30 20:10:53 2016 ]=>  دخــــــــــــــــی ب‍ــــــــــــــلا [213222727] joined and Service Msg deleted (#spam name)
 
[ Mon May 30 20:50:51 2016 ]=>  ا [115047099] kicked for #spam
 
[ Mon May 30 20:50:52 2016 ]=>  ا [115047099] kicked for #spam
 
[ Tue May 31 04:06:38 2016 ]=>  جواد#1 [142520189] kicked for #spam
 
[ Tue May 31 04:51:25 2016 ]=>  سًًًًًًًٍٍٍٍٍٍٍـــڕٌٍٍٍٍٍّّّّّڷًًًًًًًًٍٍٍٍٍٍٍـۺٍٍٍٍٍٍّّّّّـــڪًًًًًٍٍٍٍٍٍــــرًًًًًٍٍٍٍٍٍٍڪًًًًًًًٍٍٍٍٍٍٍــــــــــــــــــــــــــــــــــــــ😈🖕💪 [117463295] joined and Service Msg deleted (#spam name)
 
[ Tue May 31 09:04:38 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:38 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:38 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:04:39 2016 ]=>  BEHNAM.GH➣τÁji➍ [168628203] kicked for #spam
 
[ Tue May 31 09:54:36 2016 ]=>  *Zahra @Mfor4ever [203119273] kicked for #spam
 
[ Tue May 31 10:27:19 2016 ]=>  احمد#2 @Ahmadmath [181585700] kicked for #spam
 
[ Tue May 31 10:52:41 2016 ]=>  sasi [198880048] kicked for #spam
 
[ Tue May 31 11:50:07 2016 ]=>  👾👹💀[̶̲͕̲̅͗̅ⓗ͕̲͗̅]̶̲̅ [̶̲͕̲̅͗̅ⓘ͕̲͗̅]̶̲̅ [̶̲͕̲̅͗̅ⓥ͕̲͗̅]👽👺👾 [214650094] joined and Service Msg deleted (#spam name)
 
[ Tue May 31 11:52:40 2016 ]=>  ..Rohhhhhhh¿ [150184920] kicked for #spam
 
[ Tue May 31 11:52:40 2016 ]=>  ..Rohhhhhhh¿ [150184920] kicked for #spam
 
[ Tue May 31 11:52:40 2016 ]=>  ..Rohhhhhhh¿ [150184920] kicked for #spam
 
[ Tue May 31 11:52:40 2016 ]=>  ..Rohhhhhhh¿ [150184920] kicked for #spam
 
